Time;Temp;RH;CO2
2022-07-23T00:00:00Z;26.28675;45.15975;432.67325
2022-07-23T01:00:00Z;26.04975;45.5315;434.4685
2022-07-23T02:00:00Z;25.86275;45.8195;429.76125
2022-07-23T03:00:00Z;25.6195;46.061;430.84075
2022-07-23T04:00:00Z;25.37275;46.14525;430.222
2022-07-23T05:00:00Z;25.20825;46.3695;431.56
2022-07-23T06:00:00Z;25.1415;46.6375;428.8375
2022-07-23T07:00:00Z;25.15875;46.861;424.731
2022-07-23T08:00:00Z;25.39025;46.6985;423.452
2022-07-23T09:00:00Z;25.86;46.4905;420.318
2022-07-23T10:00:00Z;26.36075;46.2825;414.4555
2022-07-23T11:00:00Z;27.06075;45.66125;404.622
2022-07-23T12:00:00Z;27.6955;44.9075;408.034
2022-07-23T13:00:00Z;28.15125;44.45275;412.8
2022-07-23T14:00:00Z;28.397;44.1755;411.825
2022-07-23T15:00:00Z;28.461;44.0805;423.9055
2022-07-23T16:00:00Z;28.58975;44.0375;416.3455
2022-07-23T17:00:00Z;28.54175;44.09175;404.541
2022-07-23T18:00:00Z;28.41875;44.45525;395.159
2022-07-23T19:00:00Z;28.34525;44.76575;405.44
2022-07-23T20:00:00Z;28.09775;45.1555;402.18375
2022-07-23T21:00:00Z;27.63325;45.655;404.1005
2022-07-23T22:00:00Z;27.26725;46.191;399.53775
2022-07-23T23:00:00Z;26.93425;46.66325;393.65525
2022-07-24T00:00:00Z;26.74125;47.11025;397.38275
2022-07-24T01:00:00Z;26.4695;47.563;394.9135
2022-07-24T02:00:00Z;26.27975;47.85225;385.76825
2022-07-24T03:00:00Z;26.09575;48.19025;389.444
2022-07-24T04:00:00Z;25.926;48.66725;393.42575
2022-07-24T05:00:00Z;25.74725;49.1425;393.60625
2022-07-24T06:00:00Z;25.68025;49.67;391.12
2022-07-24T07:00:00Z;25.62725;49.9105;394.42925
2022-07-24T08:00:00Z;25.72925;50.1;399.616
2022-07-24T09:00:00Z;25.91275;49.8705;394.28125
2022-07-24T10:00:00Z;26.51225;49.83975;395.708
2022-07-24T11:00:00Z;27.107;49.82225;383.69975
2022-07-24T12:00:00Z;27.74925;49.00725;386.89625
2022-07-24T13:00:00Z;28.4585;47.59725;387.52875
2022-07-24T14:00:00Z;29.0645;46.13625;383.95325
2022-07-24T15:00:00Z;29.572;45.00525;384.2905
2022-07-24T16:00:00Z;29.8575;44.27025;385.68125
2022-07-24T17:00:00Z;29.80825;43.90675;384.386
2022-07-24T18:00:00Z;29.505;43.795;377.96825
2022-07-24T19:00:00Z;29.1285;44.24675;386.9605
2022-07-24T20:00:00Z;28.7265;44.915;390.618
2022-07-24T21:00:00Z;28.32375;45.703;386.04675
2022-07-24T22:00:00Z;27.94625;46.669;382.4655
2022-07-24T23:00:00Z;27.6545;47.3805;391.01775
2022-07-25T00:00:00Z;27.368;48.10225;385.98475
2022-07-25T01:00:00Z;27.03025;48.5;388.48625
2022-07-25T02:00:00Z;26.8385;48.87275;390.19675
2022-07-25T03:00:00Z;26.58975;48.902;397.2825
2022-07-25T04:00:00Z;26.444;49.098;396.453
2022-07-25T05:00:00Z;26.195;49.105;388.3915
2022-07-25T06:00:00Z;26.1105;49.2155;390.019
2022-07-25T07:00:00Z;26.03175;49.1755;387.79825
2022-07-25T08:00:00Z;25.18225;51.1;388.07175
2022-07-25T09:00:00Z;24.62225;54.01475;424.04775
2022-07-25T10:00:00Z;24.60875;53.0055;404.9695
2022-07-25T11:00:00Z;24.58675;54.294;397.741
2022-07-25T12:00:00Z;25.3555;51.92875;428.086
2022-07-25T13:00:00Z;25.7645;50.4325;419.332
2022-07-25T14:00:00Z;26.0255;49.3155;445.5195
2022-07-25T15:00:00Z;26.43025;47.3925;484.45375
2022-07-25T16:00:00Z;26.4195;46.43;477.216
2022-07-25T17:00:00Z;26.308;46.349;479.65325
2022-07-25T18:00:00Z;26.416;45.05625;457.94175
2022-07-25T19:00:00Z;26.548;45.34425;450.972
2022-07-25T20:00:00Z;26.262;45.8;425.13425
2022-07-25T21:00:00Z;25.9295;46.42725;412.369
2022-07-25T22:00:00Z;25.6975;46.30575;405.696
2022-07-25T23:00:00Z;25.55625;46.1315;401.40625
2022-07-26T00:00:00Z;25.31675;46.08475;399.82975
2022-07-26T01:00:00Z;25.17625;45.80625;394.0545
2022-07-26T02:00:00Z;24.968;45.48;392.63725
2022-07-26T03:00:00Z;24.84725;45.412;398.7695
2022-07-26T04:00:00Z;24.66575;45.5175;399.8455
2022-07-26T05:00:00Z;24.5275;45.6125;396.91325
2022-07-26T06:00:00Z;24.46975;45.6815;401.25725
2022-07-26T07:00:00Z;24.35325;45.8845;397.13275
2022-07-26T08:00:00Z;24.364;46.06025;394.20775
2022-07-26T09:00:00Z;23.956;48.37325;408.228
2022-07-26T10:00:00Z;24.03025;48.69575;442.88125
2022-07-26T11:00:00Z;24.93225;47.10925;493.73625
2022-07-26T12:00:00Z;25.1245;46.80625;491.94325
2022-07-26T13:00:00Z;25.3935;47.1325;499.24875
2022-07-26T14:00:00Z;26.16;46.3935;539.368
2022-07-26T15:00:00Z;26.607;44.481;591.873
2022-07-26T16:00:00Z;26.8565;42.19375;642.8315
2022-07-26T17:00:00Z;26.57825;41.19675;635.855
2022-07-26T18:00:00Z;26.3955;42.23925;558.952
2022-07-26T19:00:00Z;26.38425;42.2635;497.6565
2022-07-26T20:00:00Z;26.177;42.5185;476.23475
2022-07-26T21:00:00Z;25.76325;42.76525;460.115
2022-07-26T22:00:00Z;25.338;43.1355;451.273
2022-07-26T23:00:00Z;25.09775;43.3655;438.97975
2022-07-27T00:00:00Z;24.9215;43.4465;437.22125
2022-07-27T01:00:00Z;24.697;43.23325;428.395
2022-07-27T02:00:00Z;24.38125;43.3145;433.73075
2022-07-27T03:00:00Z;24.04375;43.58375;431.207
2022-07-27T04:00:00Z;23.77275;43.8475;423.1575
2022-07-27T05:00:00Z;23.54675;44.10675;426.91475
2022-07-27T06:00:00Z;23.4235;44.385;420.54525
2022-07-27T07:00:00Z;23.483;44.484;424.3415
2022-07-27T08:00:00Z;23.88925;44.71025;442.8225
2022-07-27T09:00:00Z;24.36525;45.63925;457.551
2022-07-27T10:00:00Z;24.746;47.39475;472.413
2022-07-27T11:00:00Z;24.83;48.36275;486.0145
2022-07-27T12:00:00Z;25.31675;47.17125;506.656
2022-07-27T13:00:00Z;25.673;45.3465;463.20425
2022-07-27T14:00:00Z;25.4675;45.57825;451.43225
2022-07-27T15:00:00Z;25.67725;44.88275;450.0575
2022-07-27T16:00:00Z;25.80325;44.0755;453.00875
2022-07-27T17:00:00Z;25.58775;44.51275;426.086
2022-07-27T18:00:00Z;25.46425;44.897;416.80625
2022-07-27T19:00:00Z;25.55575;45.14375;436.16675
2022-07-27T20:00:00Z;25.48475;45.12075;440.29625
2022-07-27T21:00:00Z;25.23625;45.40375;445.563
2022-07-27T22:00:00Z;24.989;45.50925;440.518
2022-07-27T23:00:00Z;24.74575;45.72875;442.89475
2022-07-28T00:00:00Z;24.53;45.936;445.5725
2022-07-28T01:00:00Z;24.40325;45.842;442.54475
2022-07-28T02:00:00Z;24.22425;45.4665;432.02625
2022-07-28T03:00:00Z;24.08275;45.17225;431.26425
2022-07-28T04:00:00Z;23.90925;45.286;429.299
2022-07-28T05:00:00Z;23.798;45.54875;426.18075
2022-07-28T06:00:00Z;23.70625;45.8565;420.69675
2022-07-28T07:00:00Z;23.713;46.16175;419.93875
2022-07-28T08:00:00Z;23.994;46.43225;424.63825
2022-07-28T09:00:00Z;24.153;47.8765;443.62875
2022-07-28T10:00:00Z;24.11475;47.902;441.83425
2022-07-28T11:00:00Z;24.3785;47.18575;444.245
2022-07-28T12:00:00Z;24.46;45.29525;425.175
2022-07-28T13:00:00Z;24.88325;44.036;457.4525
2022-07-28T14:00:00Z;25.655;42.2195;477.8295
2022-07-28T15:00:00Z;26.145;40.6235;487.3025
2022-07-28T16:00:00Z;26.11425;39.36675;470.484
2022-07-28T17:00:00Z;25.5925;39.8875;415.51175
2022-07-28T18:00:00Z;25.409;41.2025;421.46175
2022-07-28T19:00:00Z;25.68675;41.152;438.90775
2022-07-28T20:00:00Z;25.46825;41.32575;441.9905
2022-07-28T21:00:00Z;25.267;41.55125;443.621
2022-07-28T22:00:00Z;25.096;41.897;436.495
2022-07-28T23:00:00Z;24.9005;41.982;435.19775
2022-07-29T00:00:00Z;24.69725;42.13425;427.73525
2022-07-29T01:00:00Z;24.41075;42.239;433.261
2022-07-29T02:00:00Z;24.11075;42.36875;438.12175
2022-07-29T03:00:00Z;23.798;42.4985;437.5435
2022-07-29T04:00:00Z;23.6315;42.71275;436.25725
2022-07-29T05:00:00Z;23.4415;42.98175;436.919
2022-07-29T06:00:00Z;23.42975;43.162;445.87575
2022-07-29T07:00:00Z;23.5145;43.4455;439.52925
2022-07-29T08:00:00Z;23.9215;43.689;435.2655
2022-07-29T09:00:00Z;24.545;44.2605;449.20225
2022-07-29T10:00:00Z;25.09475;43.2535;472.6725
2022-07-29T11:00:00Z;25.87325;41.18625;474.79825
2022-07-29T12:00:00Z;26.57825;39.52775;479.7925
2022-07-29T13:00:00Z;26.64175;38.0435;518.00325
2022-07-29T14:00:00Z;26.3035;40.08625;542.6385
2022-07-29T15:00:00Z;27.88675;36.7805;521.01975
2022-07-29T16:00:00Z;28.4585;35.529;471.60875
2022-07-29T17:00:00Z;28.08775;35.09975;453.0795
2022-07-29T18:00:00Z;27.64775;36.21225;441.4965
2022-07-29T19:00:00Z;27.59425;37.317;448.40375
2022-07-29T20:00:00Z;27.5705;37.67025;441.401
2022-07-29T21:00:00Z;27.3265;37.98875;435.456
2022-07-29T22:00:00Z;27.02225;38.26175;444.8705
2022-07-29T23:00:00Z;26.74125;38.64475;440.1945
2022-07-30T00:00:00Z;26.49275;39.12525;435.25325
2022-07-30T01:00:00Z;26.3325;39.733;427.85425
2022-07-30T02:00:00Z;26.18425;40.32525;414.954
2022-07-30T03:00:00Z;25.96475;40.82775;417.2325
2022-07-30T04:00:00Z;25.7825;41.2255;420.4225
2022-07-30T05:00:00Z;25.59175;41.5095;419.794
2022-07-30T06:00:00Z;25.465;41.63825;415.23875
2022-07-30T07:00:00Z;25.4495;41.84525;419.1385
2022-07-30T08:00:00Z;25.72975;41.7335;416.21625
2022-07-30T09:00:00Z;26.05025;41.6505;413.51025
2022-07-30T10:00:00Z;26.35675;41.74975;404.164
2022-07-30T11:00:00Z;26.6425;41.87325;394.49875
2022-07-30T12:00:00Z;26.90975;42.002;398.80375
2022-07-30T13:00:00Z;27.2345;42.053;399.3315
2022-07-30T14:00:00Z;27.397;42.15825;402.993
2022-07-30T15:00:00Z;27.6225;42.21275;399.646
2022-07-30T16:00:00Z;27.85225;42.4355;397.074
2022-07-30T17:00:00Z;28.05225;42.54975;396.48475
2022-07-30T18:00:00Z;27.97425;42.92825;395.525
2022-07-30T19:00:00Z;27.82425;43.42975;393.4885
2022-07-30T20:00:00Z;27.57975;44.115;388.86975
2022-07-30T21:00:00Z;27.37225;44.635;393.7895
2022-07-30T22:00:00Z;27.0835;45.19125;391.8815
2022-07-30T23:00:00Z;26.80475;45.6585;392.871
2022-07-31T00:00:00Z;26.66775;45.99625;393.07475
2022-07-31T01:00:00Z;26.44475;46.45925;389.21775
2022-07-31T02:00:00Z;26.31075;46.949;390.69875
2022-07-31T03:00:00Z;26.18825;47.40425;391.89375
2022-07-31T04:00:00Z;26.1325;47.9105;393.73325
2022-07-31T05:00:00Z;26.075;48.3465;390.5575
2022-07-31T06:00:00Z;25.9905;48.75175;394.339
2022-07-31T07:00:00Z;25.954;49.12775;388.189
2022-07-31T08:00:00Z;26.03575;49.2155;389.95825
2022-07-31T09:00:00Z;26.1565;49.0395;389.10525
2022-07-31T10:00:00Z;26.38475;49.0635;388.67625
2022-07-31T11:00:00Z;26.74425;48.943;380.93325
2022-07-31T12:00:00Z;27.13625;48.66;382.784
2022-07-31T13:00:00Z;27.4295;48.36325;387.74625
2022-07-31T14:00:00Z;27.816;48.0545;390.4455
2022-07-31T15:00:00Z;27.911;48.05675;388.476
2022-07-31T16:00:00Z;28.13025;48.14875;386.797
2022-07-31T17:00:00Z;28.30925;48.2185;390.54825
2022-07-31T18:00:00Z;28.314;48.28975;391.4455
2022-07-31T19:00:00Z;28.2105;48.17225;400.43475
2022-07-31T20:00:00Z;27.8935;48.0875;403.94075
2022-07-31T21:00:00Z;27.57175;48.28825;392.8585
2022-07-31T22:00:00Z;27.302;48.2465;392.84425
2022-07-31T23:00:00Z;26.9555;48.11825;385.6115
2022-08-01T00:00:00Z;26.74775;48.04325;386.618
2022-08-01T01:00:00Z;26.41275;47.9075;388.24975
2022-08-01T02:00:00Z;26.23725;47.724;391.73175
2022-08-01T03:00:00Z;26.053;47.54675;394.8345
2022-08-01T04:00:00Z;25.9305;47.37725;391.565
2022-08-01T05:00:00Z;25.70525;47.179;392.38275
2022-08-01T06:00:00Z;25.57025;46.97;391.7925
2022-08-01T07:00:00Z;25.49525;46.74025;395.63425
2022-08-01T08:00:00Z;25.47075;46.236;396.312
2022-08-01T09:00:00Z;25.39325;43.91475;446.29725
2022-08-01T10:00:00Z;25.617;42.4815;448.6845
2022-08-01T11:00:00Z;25.86675;41.85425;526.812
2022-08-01T12:00:00Z;26.4945;41.6285;519.71625
2022-08-01T13:00:00Z;27.277;40.19075;519.5485
2022-08-01T14:00:00Z;28.073;39.67175;519.183
2022-08-01T15:00:00Z;28.44275;38.57475;508.31
2022-08-01T16:00:00Z;28.52575;37.43975;471.2645
2022-08-01T17:00:00Z;28.51175;36.41825;467.85525
2022-08-01T18:00:00Z;28.1125;36.461;424.523
2022-08-01T19:00:00Z;27.935;38.0985;443.9225
2022-08-01T20:00:00Z;27.73175;38.65475;445.0265
2022-08-01T21:00:00Z;27.396;39.167;441.6935
2022-08-01T22:00:00Z;27.05025;39.81825;433.94625
2022-08-01T23:00:00Z;26.87775;40.6835;427.99375
2022-08-02T00:00:00Z;26.69425;41.5795;423.01775
2022-08-02T01:00:00Z;26.4975;42.389;418.967
2022-08-02T02:00:00Z;26.2825;43.268;410.8275
2022-08-02T03:00:00Z;26.13225;43.98725;410.1145
2022-08-02T04:00:00Z;25.97825;44.801;413.133
2022-08-02T05:00:00Z;25.8805;45.57025;411.654
2022-08-02T06:00:00Z;25.86325;46.13175;404.80025
2022-08-02T07:00:00Z;25.92025;48.01075;401.68075
2022-08-02T08:00:00Z;25.638;55.28975;408.37575
2022-08-02T09:00:00Z;25.57725;58.3025;417.75075
2022-08-02T10:00:00Z;25.9475;58.326;427.935
2022-08-02T11:00:00Z;26.398;56.67375;424.2785
2022-08-02T12:00:00Z;26.82925;55.10425;430.963
2022-08-02T13:00:00Z;27.125;55.14125;419.113
2022-08-02T14:00:00Z;27.1085;56.2195;420.124
2022-08-02T15:00:00Z;27.21775;56.41525;418.6675
2022-08-02T16:00:00Z;27.52025;55.16125;421.45475
2022-08-02T17:00:00Z;27.65525;53.52025;404.22675
2022-08-02T18:00:00Z;27.46025;54.04775;398.80525
2022-08-02T19:00:00Z;27.48725;53.97225;401.32525
2022-08-02T20:00:00Z;27.38875;53.88625;404.9425
2022-08-02T21:00:00Z;27.07975;54.00675;406.363
2022-08-02T22:00:00Z;26.86075;54.15525;405.399
2022-08-02T23:00:00Z;26.62825;54.30175;402.8825
2022-08-03T00:00:00Z;26.3985;54.50425;401.78025
2022-08-03T01:00:00Z;26.22325;54.7565;398.32075
2022-08-03T02:00:00Z;26.1135;54.84525;398.4525
2022-08-03T03:00:00Z;25.98625;54.987;397.53875
2022-08-03T04:00:00Z;25.87425;55.07925;395.32025
2022-08-03T05:00:00Z;25.79675;55.21775;392.96175
2022-08-03T06:00:00Z;25.6665;55.23575;398.80125
2022-08-03T07:00:00Z;25.708;55.138;399.3385
2022-08-03T08:00:00Z;25.71175;58.859;407.07775
2022-08-03T09:00:00Z;25.581;61.60025;405.98275
2022-08-03T10:00:00Z;25.76475;61.84525;407.5405
2022-08-03T11:00:00Z;26.258;60.848;413.0215
2022-08-03T12:00:00Z;26.402;60.20525;395.60575
2022-08-03T13:00:00Z;26.539;60.3885;423.45125
2022-08-03T14:00:00Z;26.88925;59.92525;438.74425
2022-08-03T15:00:00Z;26.9875;58.981;425.11625
2022-08-03T16:00:00Z;26.9915;58.14125;414.93375
2022-08-03T17:00:00Z;26.94825;56.081;406.5515
2022-08-03T18:00:00Z;26.959;52.68975;397.44625
2022-08-03T19:00:00Z;27.19975;53.07625;413.8295
2022-08-03T20:00:00Z;27.18275;52.5835;416.033
2022-08-03T21:00:00Z;26.86825;52.42425;412.00225
2022-08-03T22:00:00Z;26.4795;52.183;408.44075
2022-08-03T23:00:00Z;26.13875;52.09125;415.07325
2022-08-04T00:00:00Z;25.919;51.875;413.20925
2022-08-04T01:00:00Z;25.69775;51.75;412.11575
2022-08-04T02:00:00Z;25.5455;51.79775;413.712
2022-08-04T03:00:00Z;25.296;51.59375;417.77525
2022-08-04T04:00:00Z;25.04425;51.258;420.16675
2022-08-04T05:00:00Z;24.81275;51.15475;417.01525
2022-08-04T06:00:00Z;24.73975;51.11475;412.852
2022-08-04T07:00:00Z;24.8305;51.0725;411.27175
2022-08-04T08:00:00Z;25.19975;50.9855;420.3515
2022-08-04T09:00:00Z;25.52775;49.8875;436.60525
2022-08-04T10:00:00Z;25.64175;48.9935;458.1505
2022-08-04T11:00:00Z;25.927;47.19475;482.72125
2022-08-04T12:00:00Z;26.2865;45.20625;484.2205
2022-08-04T13:00:00Z;26.57225;43.1695;505.91875
2022-08-04T14:00:00Z;26.987;40.36575;537.75225
2022-08-04T15:00:00Z;26.99025;38.7185;512.0415
2022-08-04T16:00:00Z;26.95875;37.738;510.058
2022-08-04T17:00:00Z;26.773;36.50775;484.95175
2022-08-04T18:00:00Z;26.539;36.95975;455.48975
2022-08-04T19:00:00Z;26.90525;38.163;486.25025
2022-08-04T20:00:00Z;26.73025;39.03125;492.33
2022-08-04T21:00:00Z;26.36675;39.08625;471.601
2022-08-04T22:00:00Z;26.01175;39.18975;460.155
2022-08-04T23:00:00Z;25.66125;39.251;458.66975
2022-08-05T00:00:00Z;25.3445;39.342;450.129
2022-08-05T01:00:00Z;25.127;39.67575;442.772
2022-08-05T02:00:00Z;24.93925;39.987;441.99475
2022-08-05T03:00:00Z;24.764;40.292;437.91075
2022-08-05T04:00:00Z;24.612;40.509;433.1185
2022-08-05T05:00:00Z;24.31925;40.68725;419.50775
2022-08-05T06:00:00Z;24.07175;40.7915;429.86575
2022-08-05T07:00:00Z;24.10425;41.121;427.98025
2022-08-05T08:00:00Z;24.45675;41.258;437.4015
2022-08-05T09:00:00Z;24.81625;40.27525;433.963
2022-08-05T10:00:00Z;25.1575;38.7565;439.608
2022-08-05T11:00:00Z;25.64425;37.2885;449.675
2022-08-05T12:00:00Z;26.0535;36.12325;461.25825
2022-08-05T13:00:00Z;26.4695;35.605;487.68675
2022-08-05T14:00:00Z;26.74375;35.40375;524.4995
2022-08-05T15:00:00Z;26.5995;34.41425;551.43475
2022-08-05T16:00:00Z;26.50025;34.099;551.7265
2022-08-05T17:00:00Z;26.59675;34.03925;547.9435
2022-08-05T18:00:00Z;26.5715;34.69175;534.83425
2022-08-05T19:00:00Z;26.511;35.19975;509.459
2022-08-05T20:00:00Z;26.19925;35.5705;486.794
2022-08-05T21:00:00Z;25.77475;35.9195;464.6435
2022-08-05T22:00:00Z;25.32725;36.30525;463.8485
2022-08-05T23:00:00Z;25.0035;36.79375;461.132
2022-08-06T00:00:00Z;24.70775;37.096;451.6025
2022-08-06T01:00:00Z;24.3785;37.383;448.54825
2022-08-06T02:00:00Z;24.08275;37.5245;447.61375
2022-08-06T03:00:00Z;23.74125;37.73725;449.49225
2022-08-06T04:00:00Z;23.445;37.9025;448.81375
2022-08-06T05:00:00Z;23.17;37.98975;449.86875
2022-08-06T06:00:00Z;22.95;38.14875;443.05825
2022-08-06T07:00:00Z;23.00675;38.5105;438.7595
2022-08-06T08:00:00Z;23.38625;38.6625;441.71725
2022-08-06T09:00:00Z;24.04825;38.535;433.213
2022-08-06T10:00:00Z;24.6395;38.399;426.3
2022-08-06T11:00:00Z;25.28775;37.78225;418.408
2022-08-06T12:00:00Z;26.043;36.99325;415.0295
2022-08-06T13:00:00Z;26.74775;35.98925;413.37375
2022-08-06T14:00:00Z;27.51025;34.875;406.98925
2022-08-06T15:00:00Z;28.1685;33.575;407.554
2022-08-06T16:00:00Z;28.543;32.753;413.66275
2022-08-06T17:00:00Z;28.6805;32.2295;419.65625
2022-08-06T18:00:00Z;28.3315;31.86425;419.66675
2022-08-06T19:00:00Z;27.99325;31.9055;419.701
2022-08-06T20:00:00Z;27.4645;32.43275;425.33875
2022-08-06T21:00:00Z;26.7865;32.97675;427.49975
2022-08-06T22:00:00Z;26.20175;33.65825;429.7835
2022-08-06T23:00:00Z;25.64525;34.42225;424.7625
2022-08-07T00:00:00Z;25.239;34.979;426.855
2022-08-07T01:00:00Z;24.894;35.527;421.31225
2022-08-07T02:00:00Z;24.6095;35.93;428.218
2022-08-07T03:00:00Z;24.2905;36.39875;426.8175
2022-08-07T04:00:00Z;24.06275;36.7535;430.10825
2022-08-07T05:00:00Z;23.77975;37.18825;434.88225
2022-08-07T06:00:00Z;23.586;37.47375;440.90125
2022-08-07T07:00:00Z;23.6495;37.864;427.71325
2022-08-07T08:00:00Z;24.001;38.0155;432.138
2022-08-07T09:00:00Z;24.6295;38.0345;429.7875
2022-08-07T10:00:00Z;25.292;38.15075;415.5625
2022-08-07T11:00:00Z;26.0925;37.9215;414.302
2022-08-07T12:00:00Z;26.9065;37.38775;409.813
2022-08-07T13:00:00Z;27.79225;36.6405;411.854
2022-08-07T14:00:00Z;28.567;35.8305;405.286
2022-08-07T15:00:00Z;29.1795;35.147;399.26025
2022-08-07T16:00:00Z;29.5545;34.701;399.82625
2022-08-07T17:00:00Z;29.6145;34.37075;393.7105
2022-08-07T18:00:00Z;29.2325;34.489;392.221
2022-08-07T19:00:00Z;28.80725;34.83875;393.0485
2022-08-07T20:00:00Z;28.2355;35.20275;395.0405
2022-08-07T21:00:00Z;27.68975;35.29175;394.73725
2022-08-07T22:00:00Z;27.21725;35.601;401.06225
2022-08-07T23:00:00Z;26.71975;35.921;409.39625
2022-08-08T00:00:00Z;26.3;36.39325;412.668
2022-08-08T01:00:00Z;25.9055;36.82075;407.2485
2022-08-08T02:00:00Z;25.54625;37.0305;411.76775
2022-08-08T03:00:00Z;25.21525;37.425;409.058
2022-08-08T04:00:00Z;24.90725;37.7215;411.046
2022-08-08T05:00:00Z;24.6975;38.153;419.02525
2022-08-08T06:00:00Z;24.54075;38.43925;423.31875
2022-08-08T07:00:00Z;24.5555;38.93325;422.6725
2022-08-08T08:00:00Z;24.428;44.369;426.36875
2022-08-08T09:00:00Z;24.97475;46.4245;424.48375
2022-08-08T10:00:00Z;25.56275;45.97025;475.40775
2022-08-08T11:00:00Z;26.2405;43.459;503.003
2022-08-08T12:00:00Z;27.12175;40.3485;555.919
2022-08-08T13:00:00Z;27.9255;38.7395;542.00375
2022-08-08T14:00:00Z;28.73925;37.82925;529.07
2022-08-08T15:00:00Z;29.2515;36.72025;530.06725
2022-08-08T16:00:00Z;29.185;36.30275;515.0085
2022-08-08T17:00:00Z;29.0685;35.93025;489.482
2022-08-08T18:00:00Z;29.03625;37.2235;468.557
2022-08-08T19:00:00Z;28.936;37.4435;463.226
2022-08-08T20:00:00Z;28.62975;37.81825;464.43325
2022-08-08T21:00:00Z;28.23925;38.1705;454.465
2022-08-08T22:00:00Z;27.75925;38.76325;453.517
2022-08-08T23:00:00Z;27.397;39.48325;444.21375
2022-08-09T00:00:00Z;27.05825;39.79075;441.3895
2022-08-09T01:00:00Z;26.7165;40.30025;447.2885
2022-08-09T02:00:00Z;26.31775;40.5675;446.18475
2022-08-09T03:00:00Z;25.9095;40.83275;444.07275
2022-08-09T04:00:00Z;25.6405;40.97025;439.60325
2022-08-09T05:00:00Z;25.37275;41.1015;443.367
2022-08-09T06:00:00Z;25.1205;41.15625;448.53125
2022-08-09T07:00:00Z;25.063;41.55725;451.38525
2022-08-09T08:00:00Z;24.92275;46.26825;443.5675
2022-08-09T09:00:00Z;24.90075;48.2135;430.4475
2022-08-09T10:00:00Z;25.711;45.264;453.19625
2022-08-09T11:00:00Z;26.54375;42.682;538.38875
2022-08-09T12:00:00Z;27.341;40.8275;543.76525
2022-08-09T13:00:00Z;28.3315;38.74675;538.01225
2022-08-09T14:00:00Z;28.76125;37.8495;511.9815
2022-08-09T15:00:00Z;29.1345;36.537;491.839
2022-08-09T16:00:00Z;29.41575;35.84375;487.66825
2022-08-09T17:00:00Z;29.78375;35.683;503.32775
2022-08-09T18:00:00Z;29.79125;35.83;495.81725
2022-08-09T19:00:00Z;29.5265;36.14675;485.93325
2022-08-09T20:00:00Z;29.089;36.47575;476.995
2022-08-09T21:00:00Z;28.69475;36.5785;467.5395
2022-08-09T22:00:00Z;28.1755;36.8635;458.51125
2022-08-09T23:00:00Z;27.78125;37.17675;454.316
2022-08-10T00:00:00Z;27.35075;37.57875;447.98725
2022-08-10T01:00:00Z;26.89975;37.94175;448.898
2022-08-10T02:00:00Z;26.565;38.30966667;451.2413333
2022-08-10T03:00:00Z;26.2125;38.636;453.97375
2022-08-10T04:00:00Z;25.94425;39.0315;455.45425
2022-08-10T05:00:00Z;25.669;39.3875;459.779
2022-08-10T06:00:00Z;25.443;39.65875;453.6145
2022-08-10T07:00:00Z;25.432;40.203;455.49825
2022-08-10T08:00:00Z;25.70425;40.423;460.26675
2022-08-10T09:00:00Z;26.26525;40.19575;478.3765
2022-08-10T10:00:00Z;26.67375;39.61925;491.746
2022-08-10T11:00:00Z;27.13225;38.91925;505.75675
2022-08-10T12:00:00Z;27.7245;37.52875;488.6335
2022-08-10T13:00:00Z;28.302;36.40875;492.76225
2022-08-10T14:00:00Z;28.96625;35.753;531.43475
2022-08-10T15:00:00Z;29.448;34.75975;534.0295
2022-08-10T16:00:00Z;29.8055;34.573;544.122
2022-08-10T17:00:00Z;29.7305;34.19325;542.51225
2022-08-10T18:00:00Z;29.4585;34.7385;523.81925
2022-08-10T19:00:00Z;29.3075;35.90675;504.12025
2022-08-10T20:00:00Z;28.9995;36.1685;492.68625
2022-08-10T21:00:00Z;28.72325;36.421;481.31125
2022-08-10T22:00:00Z;28.34475;36.76575;480.7135
2022-08-10T23:00:00Z;27.88275;37.08025;480.03625
2022-08-11T00:00:00Z;27.47425;37.59175;484.38375
2022-08-11T01:00:00Z;27.13625;37.98725;480.3655
2022-08-11T02:00:00Z;26.86725;38.46975;485.739
2022-08-11T03:00:00Z;26.48275;38.81275;491.038
2022-08-11T04:00:00Z;26.202;39.0145;487.733
2022-08-11T05:00:00Z;25.933;39.3195;472.4585
2022-08-11T06:00:00Z;25.77225;39.677;469.46475
2022-08-11T07:00:00Z;25.7925;40.03975;476.8195
2022-08-11T08:00:00Z;26.1045;40.299;471.0655
2022-08-11T09:00:00Z;26.49075;40.0945;462.38125
2022-08-11T10:00:00Z;26.90925;39.63675;458.83625
2022-08-11T11:00:00Z;27.239;38.86475;506.426
2022-08-11T12:00:00Z;27.644;37.99575;515.02425
2022-08-11T13:00:00Z;28.23125;36.7965;522.93
2022-08-11T14:00:00Z;28.81075;36.24325;545.9295
2022-08-11T15:00:00Z;29.33875;35.2215;569.35275
2022-08-11T16:00:00Z;29.5645;34.67;596.90525
2022-08-11T17:00:00Z;29.41275;34.246;629.28125
2022-08-11T18:00:00Z;29.287;34.757;610.62275
2022-08-11T19:00:00Z;29.2225;35.59675;563.97625
2022-08-11T20:00:00Z;29.17375;35.65;532.21325
